station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
41090,Monroe/State,08/01/2019,"10,272.5","4,496.8","3,406.3","262,103"
40560,Jackson/State,08/01/2019,"7,926.5","4,115.4","3,386.5","208,505"
40370,Washington/Dearborn,08/01/2019,"14,262.6","7,149.8","5,520.8","371,610"
40790,Monroe/Dearborn,08/01/2019,"8,270.4","2,324.4","1,966.3","201,436"
40070,Jackson/Dearborn,08/01/2019,"7,013.9","3,253.6","2,917.5","182,244"
40730,Washington/Wells,08/01/2019,"8,398.1","1,285.8",939.8,"194,946"
40040,Quincy/Wells,08/01/2019,"8,149.9","1,652.6","1,347.5","192,950"
40160,LaSalle/Van Buren,08/01/2019,"3,051.6",561.8,432.5,"71,674"
40850,Library,08/01/2019,"3,518.7","1,968.4","1,647.5","93,843"
40680,Adams/Wabash,08/01/2019,"7,080.1","3,619.6","3,116","186,325"
41700,Washington/Wabash,08/01/2019,"11,214.6","6,014.4","4,310.8","294,037"
40260,State/Lake,08/01/2019,"13,018","6,995.6","5,154.8","341,992"
40380,Clark/Lake,08/01/2019,"21,516.3","6,752.8","5,517.8","529,193"
41660,Lake/State,09/01/2019,"22,056.7","12,779.8","9,410.3","548,715"
41090,Monroe/State,09/01/2019,"10,352.7","4,141.8","3,019.2","241,735"
40560,Jackson/State,09/01/2019,"10,129.7","3,912.5","2,708.8","234,496"
40370,Washington/Dearborn,09/01/2019,"14,359","6,853.3","5,223.8","345,935"
40790,Monroe/Dearborn,09/01/2019,"8,508.1","2,134.8","1,655.8","188,636"
40070,Jackson/Dearborn,09/01/2019,"7,967.9","2,855.8","2,075.2","183,231"
40730,Washington/Wells,09/01/2019,"8,752.2","1,286.8",931,"185,777"
40040,Quincy/Wells,09/01/2019,"8,388.4","1,514","1,330.3","181,805"
40160,LaSalle/Van Buren,09/01/2019,"3,196.2",595.8,394.2,"68,671"
40850,Library,09/01/2019,"4,480.4","1,886.3","1,257.3","104,696"
40680,Adams/Wabash,09/01/2019,"8,036.5","2,951.8","2,007.8","184,584"
41700,Washington/Wabash,09/01/2019,"11,052.2","5,120","3,817","264,426"
40260,State/Lake,09/01/2019,"14,170.8","6,439.5","5,049.3","339,470"
40380,Clark/Lake,09/01/2019,"21,775.6","6,508.3","5,126.7","492,305"
41660,Lake/State,10/01/2019,"21,801.8","12,670.3","10,570.5","594,404"
41090,Monroe/State,10/01/2019,"10,290","4,627.3","4,234.8","272,119"
40560,Jackson/State,10/01/2019,"10,526.6","4,143.3","5,223","279,576"
40370,Washington/Dearborn,10/01/2019,"14,717.5","7,020.8","6,020","390,665"
40790,Monroe/Dearborn,10/01/2019,"8,601.6","2,227","2,125.8","215,248"
40070,Jackson/Dearborn,10/01/2019,"7,989.7","2,960.3","3,610","210,043"
40730,Washington/Wells,10/01/2019,"8,880.4","1,286.5","1,451","215,199"
40040,Quincy/Wells,10/01/2019,"8,629.9","1,681.8","1,693.5","211,988"
40160,LaSalle/Van Buren,10/01/2019,"3,225.3",554,528,"78,510"
40850,Library,10/01/2019,"4,346.1","1,920.5","2,001","115,646"
40680,Adams/Wabash,10/01/2019,"8,214.3","3,212.5","4,199.3","218,577"
41700,Washington/Wabash,10/01/2019,"11,007.3","5,363.5","4,301","291,827"
40260,State/Lake,10/01/2019,"14,022.6","6,719.5","5,455","371,217"
40380,Clark/Lake,10/01/2019,"21,995.7","6,277.3","5,952.8","554,822"
41660,Lake/State,11/01/2019,"21,285.4","12,887","8,399.4","532,140"
41090,Monroe/State,11/01/2019,"9,709.8","3,910.2","2,848.6","227,989"
40560,Jackson/State,11/01/2019,"9,345.6","3,325.4","2,373.4","215,406"
40370,Washington/Dearborn,11/01/2019,"14,330.6","6,948.2","5,106.6","346,886"
40790,Monroe/Dearborn,11/01/2019,"8,033.7","1,930","1,611.4","178,380"
40070,Jackson/Dearborn,11/01/2019,"7,189.7","2,299","1,876.6","164,672"
40730,Washington/Wells,11/01/2019,"8,172","1,125.2",819.8,"173,165"
40040,Quincy/Wells,11/01/2019,"7,883.5","1,306.6","1,076","169,583"
40160,LaSalle/Van Buren,11/01/2019,"3,096.2",495,342.2,"66,109"
40850,Library,11/01/2019,"3,775.4","1,572.4","1,138.2","89,060"
40680,Adams/Wabash,11/01/2019,"7,038.8","2,659.6","1,989.6","164,022"
41700,Washington/Wabash,11/01/2019,"10,540.7","5,342.8","3,564.4","255,350"
40260,State/Lake,11/01/2019,"12,551.4","6,503.6","4,348.4","305,288"
40380,Clark/Lake,11/01/2019,"19,728.9","5,343.8","4,131.8","441,955"
41660,Lake/State,12/01/2019,"19,364.6","12,207.5","7,852.7","502,603"
41090,Monroe/State,12/01/2019,"8,694.8","3,638.5","2,222.3","210,478"
40560,Jackson/State,12/01/2019,"6,535.1","2,675","1,779.2","158,613"
40370,Washington/Dearborn,12/01/2019,"13,099.3","7,279.3","4,921.8","333,734"
40790,Monroe/Dearborn,12/01/2019,"6,981.3","1,871.3","1,211.7","161,362"
40070,Jackson/Dearborn,12/01/2019,"5,698.6","2,145.3","1,508","137,300"
40730,Washington/Wells,12/01/2019,"7,105.9","1,144.3",726.5,"158,159"
40040,Quincy/Wells,12/01/2019,"6,858.7","1,229.5",920.7,"154,475"
40160,LaSalle/Van Buren,12/01/2019,"2,747.1",458,289.3,"61,257"
40850,Library,12/01/2019,"2,894.6","1,253.5",792.7,"70,556"
40680,Adams/Wabash,12/01/2019,"5,498.6","2,258.8","1,460.5","133,268"
41700,Washington/Wabash,12/01/2019,"9,848.1","5,374.5","3,535.5","249,522"
40260,State/Lake,12/01/2019,"10,751.6","5,683.5","3,810.5","271,380"
40380,Clark/Lake,12/01/2019,"17,633.6","5,893.8","3,882.2","417,173"
41660,Lake/State,01/01/2020,"19,489","9,012.8","6,515.4","497,387"
41090,Monroe/State,01/01/2020,"9,214.8","2,862.8","1,995.2","224,152"
40560,Jackson/State,01/01/2020,"8,977.9","2,610.5","1,748.2","216,696"
40370,Washington/Dearborn,01/01/2020,"13,078.8","4,594","3,523.8","323,728"
40790,Monroe/Dearborn,01/01/2020,"7,790","1,439.5","1,090.8","182,591"
40070,Jackson/Dearborn,01/01/2020,"6,624.1","1,882","1,358.2","160,050"
40730,Washington/Wells,01/01/2020,"8,425.1",971.5,648.8,"192,483"
40040,Quincy/Wells,01/01/2020,"8,146.7","1,097.8",911.4,"188,175"
40160,LaSalle/Van Buren,01/01/2020,"3,157.2",435,305.2,"72,725"
40850,Library,01/01/2020,"3,437.8","1,205.8",834.8,"84,628"
40680,Adams/Wabash,01/01/2020,"6,627.6","2,201","1,452.2","161,872"
41700,Washington/Wabash,01/01/2020,"9,546.4","3,708.3","2,724.6","238,477"
40260,State/Lake,01/01/2020,"11,425.9","4,780.3","3,507.8","288,030"
40380,Clark/Lake,01/01/2020,"19,652.3","4,097.3","3,257.6","465,028"
41660,Lake/State,02/01/2020,"19,914.1","9,709.6","6,714.8","473,688"
41090,Monroe/State,02/01/2020,"9,332.7","3,359.6","2,199","212,247"
40560,Jackson/State,02/01/2020,"9,535.8","3,265.4","1,999.3","215,040"
40370,Washington/Dearborn,02/01/2020,"13,201.7","5,372","3,872.3","306,383"
40790,Monroe/Dearborn,02/01/2020,"7,986","1,657","1,252.5","173,015"
40070,Jackson/Dearborn,02/01/2020,"6,980.3","2,345.4","1,580.3","157,654"
40730,Washington/Wells,02/01/2020,"8,425.8","1,739.6",744,"180,190"
40040,Quincy/Wells,02/01/2020,"8,127.8","1,253.4",988.5,"172,777"
40160,LaSalle/Van Buren,02/01/2020,"3,209.9",490.4,347.3,"68,039"
40850,Library,02/01/2020,"3,780.3","1,830.4","1,050.3","88,959"
40680,Adams/Wabash,02/01/2020,"7,090.4","1,918.2","1,662.3","158,048"
41700,Washington/Wabash,02/01/2020,"9,557.2","3,276.8","2,995","219,507"
40260,State/Lake,02/01/2020,"11,787","4,171","3,847.3","271,983"
40380,Clark/Lake,02/01/2020,"19,520.1","4,934.8","3,899.5","430,673"
41660,Lake/State,03/01/2020,"9,883.1","4,962.3","3,990","257,227"
41090,Monroe/State,03/01/2020,"4,574.8","1,739.5","1,243","113,818"
40560,Jackson/State,03/01/2020,"4,543","1,647","1,229.6","112,681"
40370,Washington/Dearborn,03/01/2020,"6,602.5","2,643","2,384.2","167,749"
40790,Monroe/Dearborn,03/01/2020,"3,826.7","1,014.8",719.6,"91,844"
40070,Jackson/Dearborn,03/01/2020,"3,635","1,361.5","1,028.2","90,558"
40730,Washington/Wells,03/01/2020,"4,133.6",617.8,539,"96,106"
40040,Quincy/Wells,03/01/2020,"3,978.6",624.3,581,"92,931"
40160,LaSalle/Van Buren,03/01/2020,"1,615.1",264.3,231,"37,744"
40850,Library,03/01/2020,"2,011.6",841,711.8,"51,178"
40680,Adams/Wabash,03/01/2020,"3,654.5","1,418.5",990.2,"91,024"
41700,Washington/Wabash,03/01/2020,"5,241.2","2,386.3","1,936.2","134,533"
40260,State/Lake,03/01/2020,"6,059.7","2,731","2,302.4","155,750"
40380,Clark/Lake,03/01/2020,"9,805.2","2,490.5","2,283.8","237,096"
41660,Lake/State,04/01/2020,"1,457.8","1,073.8",929.8,"40,085"
41090,Monroe/State,04/01/2020,541.4,330.8,267.3,"14,302"
40560,Jackson/State,04/01/2020,641,416.3,369.5,"17,245"
40370,Washington/Dearborn,04/01/2020,734.8,460.8,351.8,"19,415"
40790,Monroe/Dearborn,04/01/2020,368.9,195.3,128.3,"9,410"
40070,Jackson/Dearborn,04/01/2020,605.3,386,350,"16,261"
40730,Washington/Wells,04/01/2020,471.6,191.5,130.3,"11,663"
40040,Quincy/Wells,04/01/2020,351.2,126.3,113.5,"8,685"
40160,LaSalle/Van Buren,04/01/2020,202.2,78.8,63.5,"5,017"
40850,Library,04/01/2020,391.1,194.5,172.3,"10,072"
40680,Adams/Wabash,04/01/2020,507.6,250.8,195.3,"12,952"
41700,Washington/Wabash,04/01/2020,865.1,462.8,385.3,"22,424"
40260,State/Lake,04/01/2020,862.1,559.8,479.5,"23,124"
40380,Clark/Lake,04/01/2020,"1,037.4",578.5,502.5,"27,147"
41660,Lake/State,05/01/2020,"1,485.8",934.6,718.7,"38,700"
41090,Monroe/State,05/01/2020,553.5,248.2,176,"13,366"
40560,Jackson/State,05/01/2020,624.6,358.4,240.2,"15,725"
40370,Washington/Dearborn,05/01/2020,766,421.8,297.8,"19,216"
40790,Monroe/Dearborn,05/01/2020,380.3,204.2,121.8,"9,357"
40070,Jackson/Dearborn,05/01/2020,604.7,375.4,298.7,"15,763"
40730,Washington/Wells,05/01/2020,526.7,194,115,"12,193"
40040,Quincy/Wells,05/01/2020,353.7,126,100.3,"8,306"
40160,LaSalle/Van Buren,05/01/2020,217.4,82,51.7,"5,068"
40850,Library,05/01/2020,407.5,220,159.8,"10,208"
40680,Adams/Wabash,05/01/2020,560.2,492.6,306.2,"15,503"
41700,Washington/Wabash,05/01/2020,969,619,419,"24,988"
40260,State/Lake,05/01/2020,931.7,809.2,573.8,"26,122"
40380,Clark/Lake,05/01/2020,"1,137.9",670.6,464.5,"28,898"
41660,Lake/State,06/01/2020,"2,011.1","1,349.3","1,335","54,981"
41090,Monroe/State,06/01/2020,770.5,381.5,363.3,"19,931"
40560,Jackson/State,06/01/2020,660.2,409.5,410.8,"17,805"
40370,Washington/Dearborn,06/01/2020,"1,283.1",697.8,646.5,"33,606"
40790,Monroe/Dearborn,06/01/2020,597,215.3,227.8,"14,906"
40070,Jackson/Dearborn,06/01/2020,593.7,382.3,366.8,"16,058"
40730,Washington/Wells,06/01/2020,781,310.3,194.5,"19,202"
40040,Quincy/Wells,06/01/2020,497,197.3,155.8,"12,346"
40160,LaSalle/Van Buren,06/01/2020,305,167.3,106,"7,804"
40850,Library,06/01/2020,502.3,333.8,239.8,"13,344"
40680,Adams/Wabash,06/01/2020,724.5,496.5,350.8,"19,329"
41700,Washington/Wabash,06/01/2020,"1,617.8","1,165",840.5,"43,613"
40260,State/Lake,06/01/2020,"1,284","1,160.3",958.3,"36,722"
40380,Clark/Lake,06/01/2020,"1,790.7","1,107.5",847.5,"47,215"
41660,Lake/State,07/01/2020,"3,178.2","2,449.8","2,049","89,965"
41090,Monroe/State,07/01/2020,"1,098.9",690,582.8,"29,850"
40560,Jackson/State,07/01/2020,"1,007.8",693,576.2,"27,825"
40370,Washington/Dearborn,07/01/2020,"2,040.2","1,201.3","1,031.6","54,848"
40790,Monroe/Dearborn,07/01/2020,795.6,373.3,326,"20,627"
40070,Jackson/Dearborn,07/01/2020,977.3,647,528,"26,728"
40730,Washington/Wells,07/01/2020,"1,131",363.8,283.8,"27,755"
40040,Quincy/Wells,07/01/2020,765.3,333,281.4,"19,575"
40160,LaSalle/Van Buren,07/01/2020,418.3,165.5,142.8,"10,579"
40850,Library,07/01/2020,732.2,385.8,347.8,"19,390"
40680,Adams/Wabash,07/01/2020,"1,073.3",627.3,525.8,"28,750"
41700,Washington/Wabash,07/01/2020,"2,505.7","1,539","1,317.8","67,871"
40260,State/Lake,07/01/2020,"2,251.9","1,814.3","1,534.2","64,469"
40380,Clark/Lake,07/01/2020,"2,816.7","1,466.3","1,302","74,343"
41660,Lake/State,08/01/2020,"3,061.6","2,583","1,978.8","87,102"
41090,Monroe/State,08/01/2020,"1,060.7",678.6,504.4,"28,190"
40560,Jackson/State,08/01/2020,"1,010",708.6,545,"27,477"
40370,Washington/Dearborn,08/01/2020,"1,948.7","1,273","1,010.2","52,339"
40790,Monroe/Dearborn,08/01/2020,776,392.8,297.8,"19,750"
40070,Jackson/Dearborn,08/01/2020,985.7,653.6,515,"26,542"
40730,Washington/Wells,08/01/2020,"1,103.1",357.4,236.2,"26,134"
40040,Quincy/Wells,08/01/2020,737.8,294.4,262.8,"18,279"
40160,LaSalle/Van Buren,08/01/2020,407.7,160.4,136,"10,044"
40850,Library,08/01/2020,714.4,440.8,360,"19,006"
40680,Adams/Wabash,08/01/2020,"1,088.7",656.6,508.8,"28,689"
41700,Washington/Wabash,08/01/2020,"2,410.4","1,564","1,230.6","64,591"
40260,State/Lake,08/01/2020,"2,175.8","1,786.4","1,485.2","62,050"
40380,Clark/Lake,08/01/2020,"2,655.6","1,535.6","1,211.8","69,504"
41660,Lake/State,09/01/2020,"3,496.3","3,026","2,287.6","96,965"
41090,Monroe/State,09/01/2020,"1,256.3",804.3,637.4,"32,786"
40560,Jackson/State,09/01/2020,"1,212",872.8,678.2,"32,333"
40370,Washington/Dearborn,09/01/2020,"2,199.8","1,558","1,216","58,507"
40790,Monroe/Dearborn,09/01/2020,927.1,463.5,365.6,"23,151"
40070,Jackson/Dearborn,09/01/2020,"1,153.9",749.5,592,"30,190"
40730,Washington/Wells,09/01/2020,"1,220.4",405,282.2,"28,660"
40040,Quincy/Wells,09/01/2020,847.1,377.5,334,"20,969"
40160,LaSalle/Van Buren,09/01/2020,453.1,200.5,160.2,"11,119"
40850,Library,09/01/2020,864.2,534,417.2,"22,370"
40680,Adams/Wabash,09/01/2020,"1,332.3",791.8,601.6,"34,154"
41700,Washington/Wabash,09/01/2020,"2,707.4","1,909.8","1,438.6","71,688"
40260,State/Lake,09/01/2020,"2,410","2,042.3","1,660.6","67,083"
40380,Clark/Lake,09/01/2020,"2,949.6","1,657","1,453.8","75,839"
41660,Lake/State,10/01/2020,"3,652.3","3,161","2,234.3","105,092"
41090,Monroe/State,10/01/2020,"1,275.8",895.4,639.3,"35,101"
40560,Jackson/State,10/01/2020,"1,221.2",971.6,693.8,"34,500"
40370,Washington/Dearborn,10/01/2020,"2,276.1","1,678.8","1,261.3","63,513"
40790,Monroe/Dearborn,10/01/2020,951.1,518,398.5,"25,108"
40070,Jackson/Dearborn,10/01/2020,"1,163.6",825.4,608.5,"32,161"
40730,Washington/Wells,10/01/2020,"1,223.3",398.8,275,"30,007"
40040,Quincy/Wells,10/01/2020,864,389.2,324,"22,249"
40160,LaSalle/Van Buren,10/01/2020,449.1,208.4,147.5,"11,513"
40850,Library,10/01/2020,833.3,515.2,385.3,"22,449"
40680,Adams/Wabash,10/01/2020,"1,329.7",752.4,584.3,"35,353"
41700,Washington/Wabash,10/01/2020,"2,666.5","1,791.6","1,243","72,593"
40260,State/Lake,10/01/2020,"2,371.7","1,830.6","1,536.3","67,475"
40380,Clark/Lake,10/01/2020,"3,041.8","1,899.4","1,471","82,300"
41660,Lake/State,11/01/2020,"3,080.7","2,520","1,717.8","82,000"
41090,Monroe/State,11/01/2020,"1,075.6",694.5,466,"27,085"
40560,Jackson/State,11/01/2020,"1,054.4",707.3,516.2,"27,013"
40370,Washington/Dearborn,11/01/2020,"1,890.2","1,302.8",942.2,"48,667"
40790,Monroe/Dearborn,11/01/2020,769.7,362.5,278.3,"18,513"
40070,Jackson/Dearborn,11/01/2020,963,611,491.3,"24,652"
40730,Washington/Wells,11/01/2020,"1,005.4",328.8,197.2,"22,606"
40040,Quincy/Wells,11/01/2020,692.5,262,225.3,"16,249"
40160,LaSalle/Van Buren,11/01/2020,388.3,159,119.2,"9,116"
40850,Library,11/01/2020,719.3,435.5,328.2,"18,097"
40680,Adams/Wabash,11/01/2020,"1,100.2",637.5,383.8,"26,856"
41700,Washington/Wabash,11/01/2020,"2,297","1,657.3","1,067.8","58,975"
40260,State/Lake,11/01/2020,"1,918.6","1,635.5","1,048","51,201"
40380,Clark/Lake,11/01/2020,"2,304.2","1,296.8",965.5,"57,064"
41660,Lake/State,12/01/2020,"2,890.3","2,114","1,542.2","79,753"
41090,Monroe/State,12/01/2020,"1,021.7",615.8,412.4,"27,003"
40560,Jackson/State,12/01/2020,928.3,566.5,420.2,"24,790"
40370,Washington/Dearborn,12/01/2020,"1,777.3","1,166.3",847.6,"48,003"
40790,Monroe/Dearborn,12/01/2020,723.5,319.5,245.4,"18,423"
40070,Jackson/Dearborn,12/01/2020,828.9,538.8,417.8,"22,480"
40730,Washington/Wells,12/01/2020,902.6,261.5,185.2,"21,829"
40040,Quincy/Wells,12/01/2020,625.8,227,150.8,"15,429"
40160,LaSalle/Van Buren,12/01/2020,364.1,139.8,89.8,"9,018"
40850,Library,12/01/2020,620.5,358,258,"16,373"
40680,Adams/Wabash,12/01/2020,919.9,525.3,319.6,"23,936"
41700,Washington/Wabash,12/01/2020,"2,313.1","1,686","1,079","63,027"
40260,State/Lake,12/01/2020,"1,812","1,404.3",952.2,"50,242"
40380,Clark/Lake,12/01/2020,"2,077.6","1,020",756,"53,567"
41660,Lake/State,01/01/2021,"2,844.7","2,058","1,544.8","76,452"
41090,Monroe/State,01/01/2021,"1,020.4",551.4,374.2,"25,409"
40560,Jackson/State,01/01/2021,959,554.6,408.5,"24,404"
40370,Washington/Dearborn,01/01/2021,"1,765.3","1,058.6",787.2,"45,322"
40790,Monroe/Dearborn,01/01/2021,749.4,335.2,249.7,"18,161"
40070,Jackson/Dearborn,01/01/2021,875.8,537.2,428.2,"22,771"
40730,Washington/Wells,01/01/2021,997.9,295.8,218.3,"22,747"
40040,Quincy/Wells,01/01/2021,690.7,246.8,181.8,"16,139"
40160,LaSalle/Van Buren,01/01/2021,396.2,158.4,103.3,"9,336"
40850,Library,01/01/2021,628.1,385.2,289,"16,222"
40680,Adams/Wabash,01/01/2021,957.5,534,362.2,"23,992"
41700,Washington/Wabash,01/01/2021,"2,159.1","1,447.2",928.2,"55,986"
40260,State/Lake,01/01/2021,"1,773.7","1,375.8",973.3,"48,193"
40380,Clark/Lake,01/01/2021,"2,174.6","1,096.4",842.3,"54,027"
41660,Lake/State,02/01/2021,"3,221.2","2,688.5","1,854.5","82,596"
41090,Monroe/State,02/01/2021,"1,112",805.3,505,"27,481"
40560,Jackson/State,02/01/2021,"1,036.9",716.5,491,"25,568"
40370,Washington/Dearborn,02/01/2021,"1,912.6","1,341.5",906,"47,241"
40790,Monroe/Dearborn,02/01/2021,845,418,303,"19,784"
40070,Jackson/Dearborn,02/01/2021,941.3,616,446.8,"23,076"
40730,Washington/Wells,02/01/2021,"1,043.6",321.3,217.3,"23,026"
40040,Quincy/Wells,02/01/2021,777.9,298.3,212.3,"17,600"
40160,LaSalle/Van Buren,02/01/2021,442.1,169,114.8,"9,976"
40850,Library,02/01/2021,696.6,444.3,315,"16,969"
40680,Adams/Wabash,02/01/2021,"1,036.9",604.3,381.8,"24,682"
41700,Washington/Wabash,02/01/2021,"2,193.9","1,506.8",937.8,"53,656"
40260,State/Lake,02/01/2021,"1,949.1","1,564","1,118.5","49,712"
40380,Clark/Lake,02/01/2021,"2,345.4","1,270",946.5,"55,773"
41660,Lake/State,03/01/2021,"3,679.7","3,674.3","2,587.5","109,680"
41090,Monroe/State,03/01/2021,"1,278.5","1,051.8",747.8,"36,604"
40560,Jackson/State,03/01/2021,"1,171",924.8,673.3,"33,326"
40370,Washington/Dearborn,03/01/2021,"2,284.5","1,971.3","1,391.5","65,995"
40790,Monroe/Dearborn,03/01/2021,933.4,508.3,374.8,"25,000"
40070,Jackson/Dearborn,03/01/2021,"1,089",798.3,551.8,"30,448"
40730,Washington/Wells,03/01/2021,"1,206.3",450.5,289.8,"30,706"
40040,Quincy/Wells,03/01/2021,871.9,340.8,255.3,"22,438"
40160,LaSalle/Van Buren,03/01/2021,458.9,208.8,150,"11,990"
40850,Library,03/01/2021,814.4,573.3,413.8,"22,679"
40680,Adams/Wabash,03/01/2021,"1,196.8",763.3,561.3,"32,824"
41700,Washington/Wabash,03/01/2021,"2,697","2,129","1,579.3","76,863"
40260,State/Lake,03/01/2021,"2,380.4","2,310","1,636.8","70,537"
40380,Clark/Lake,03/01/2021,"2,846","1,972.3","1,441.3","79,111"
41660,Lake/State,04/01/2021,"4,199","4,032","2,882.5","120,037"
41090,Monroe/State,04/01/2021,"1,414.7","1,201.3",794,"39,105"
40560,Jackson/State,04/01/2021,"1,275.5","1,029.5",756.3,"35,204"
40370,Washington/Dearborn,04/01/2021,"2,546.5","2,033.5","1,633.5","70,690"
40790,Monroe/Dearborn,04/01/2021,"1,033.3",570.5,452,"26,822"
40070,Jackson/Dearborn,04/01/2021,"1,164.3",802.3,625.3,"31,325"
40730,Washington/Wells,04/01/2021,"1,284.4",471.3,349,"31,537"
40040,Quincy/Wells,04/01/2021,971.1,405.5,342.5,"24,357"
40160,LaSalle/Van Buren,04/01/2021,489.5,219.3,164,"12,302"
40850,Library,04/01/2021,887.4,596.8,456.5,"23,735"
40680,Adams/Wabash,04/01/2021,"1,300.1",823.5,573.5,"34,191"
41700,Washington/Wabash,04/01/2021,"2,914","2,308.5","1,549","79,537"
40260,State/Lake,04/01/2021,"2,747.1","2,470.3","1,896.5","77,904"
40380,Clark/Lake,04/01/2021,"3,067.5","1,996","1,624.5","81,966"
41660,Lake/State,05/01/2021,"4,860.5","5,269.6","3,908.8","147,010"
41090,Monroe/State,05/01/2021,"1,618.4","1,511.4","1,113.2","46,603"
40560,Jackson/State,05/01/2021,"1,453.3","1,273.4","1,049.8","41,731"
40370,Washington/Dearborn,05/01/2021,"3,077.3","2,700.6","2,340.8","89,093"
40790,Monroe/Dearborn,05/01/2021,"1,199.9",735.8,616.3,"31,375"
40070,Jackson/Dearborn,05/01/2021,"1,335.2",991.4,805.3,"36,493"
40730,Washington/Wells,05/01/2021,"1,576.8",528.6,432.7,"36,775"
40040,Quincy/Wells,05/01/2021,"1,258.5",673.2,548.3,"31,825"
40160,LaSalle/Van Buren,05/01/2021,540.4,265.2,198.7,"13,326"
40850,Library,05/01/2021,967.7,728.2,549.2,"26,290"
40680,Adams/Wabash,05/01/2021,"1,444.3","1,110.8",873.3,"39,680"
41700,Washington/Wabash,05/01/2021,"3,225.6","2,722.8","2,122.2","90,858"
40260,State/Lake,05/01/2021,"3,228.9","3,438.6","2,584.2","97,276"
40380,Clark/Lake,05/01/2021,"3,745.1","2,661.4","2,391.3","102,557"
41660,Lake/State,06/01/2021,"6,223.4","6,565.8","4,952.5","182,987"
41090,Monroe/State,06/01/2021,"2,126.8","2,213.3","1,640.8","62,206"
40560,Jackson/State,06/01/2021,"1,785.5","1,608.5","1,291.8","50,881"
40370,Washington/Dearborn,06/01/2021,"3,971.1","3,414.8","2,981.5","112,949"
40790,Monroe/Dearborn,06/01/2021,"1,644.7",941,781,"43,071"
40070,Jackson/Dearborn,06/01/2021,"1,685.3","1,111",924.3,"45,218"
40730,Washington/Wells,06/01/2021,"2,121",660.5,473.5,"51,197"
40040,Quincy/Wells,06/01/2021,"1,772.7",790.3,628.8,"44,676"
40160,LaSalle/Van Buren,06/01/2021,674.5,344.5,230.3,"17,139"
40850,Library,06/01/2021,"1,182.7",827,628.3,"31,840"
40680,Adams/Wabash,06/01/2021,"1,831.1","1,388.8","1,078.3","50,153"
41700,Washington/Wabash,06/01/2021,"3,949.5","3,229.5","2,558.3","110,039"
40260,State/Lake,06/01/2021,"4,079.5","4,094.3","3,224.8","119,026"
40380,Clark/Lake,06/01/2021,"5,158.5","3,405.5","3,174.5","139,806"
41660,Lake/State,07/01/2021,"7,820.2","7,943","5,819.2","233,036"
41090,Monroe/State,07/01/2021,"2,933","2,634.4","1,720","83,364"
40560,Jackson/State,07/01/2021,"2,535.1","2,612.2","1,409","73,344"
40370,Washington/Dearborn,07/01/2021,"4,845.9","4,113.8","3,319","138,928"
40790,Monroe/Dearborn,07/01/2021,"2,235","1,304.6",920.6,"58,060"
40070,Jackson/Dearborn,07/01/2021,"2,281.8","2,055.2","1,066","63,523"
40730,Washington/Wells,07/01/2021,"2,650.5",740.2,579.4,"62,259"
40040,Quincy/Wells,07/01/2021,"2,299.4","1,025.2",895.6,"57,891"
40160,LaSalle/Van Buren,07/01/2021,831.2,398.8,248.8,"20,694"
40850,Library,07/01/2021,"1,630.6","1,543.2",760.8,"45,762"
40680,Adams/Wabash,07/01/2021,"2,690.8","2,556.2","1,288.2","75,728"
41700,Washington/Wabash,07/01/2021,"4,864.4","4,197.4","3,004","138,159"
40260,State/Lake,07/01/2021,"4,980.2","4,851","3,762.8","147,653"
40380,Clark/Lake,07/01/2021,"6,332","4,186.2","3,455","171,177"
41660,Lake/State,08/01/2021,"7,425.8","6,833.3","4,853.4","214,967"
41090,Monroe/State,08/01/2021,"2,659.1","1,893.5","1,665.6","74,403"
40560,Jackson/State,08/01/2021,"2,225.8","1,653.5","1,807.6","64,620"
40370,Washington/Dearborn,08/01/2021,"4,944.6","4,197.5","3,618.2","143,662"
40790,Monroe/Dearborn,08/01/2021,"2,139.4","1,192.3","1,217.6","57,923"
40070,Jackson/Dearborn,08/01/2021,"2,130.3","1,458","1,842.8","61,913"
40730,Washington/Wells,08/01/2021,"2,618.1",794.5,617.4,"63,863"
40040,Quincy/Wells,08/01/2021,"2,254","1,039.8",949,"58,492"
40160,LaSalle/Van Buren,08/01/2021,864.1,449.5,324,"22,429"
40850,Library,08/01/2021,"1,467.8","1,344","1,413.2","44,734"
40680,Adams/Wabash,08/01/2021,"2,358","2,618","2,641.2","75,553"
41700,Washington/Wabash,08/01/2021,"4,794.2","4,543","3,893","143,109"
40260,State/Lake,08/01/2021,"4,983.2","8,763","5,915","174,258"
40380,Clark/Lake,08/01/2021,"6,335.3","4,318.5","4,125","177,275"
41660,Lake/State,09/01/2021,"8,201.4","9,083.5","6,598.8","241,558"
41090,Monroe/State,09/01/2021,"2,930.8","2,641.3","1,921.8","81,721"
40560,Jackson/State,09/01/2021,"3,867.5","2,317","1,681","98,891"
40370,Washington/Dearborn,09/01/2021,"5,324.3","4,248.3","3,727.8","147,442"
40790,Monroe/Dearborn,09/01/2021,"2,422.8","1,147.3","1,122.2","61,079"
40070,Jackson/Dearborn,09/01/2021,"2,883.3","1,589.5","1,333.8","73,577"
40730,Washington/Wells,09/01/2021,"2,827",884.5,681.6,"66,314"
